id,title,slug,url,topic,difficulty,companies,tags,source,status,order_id,internal_difficulty,version,last_edited_at,last_edited_by,has_edits,is_published,prompt,hint,solution,answers,is_premium,is_solution_free
ULZGHSB8DGjllXZK7Uhh,Last Love,last-love,https://www.quantguide.io/questions/last-love,probability,medium,,Expected Value,original,published,8560968,3,,2023-8-26 13:57:26 America/New_York,Gabe,False,True,"On average, how many cards do you need to flip over in a standard $52-$card deck to obtain your last heart-suited card?","Similar to the First Ace problem, we can view each of the $13$ cards with heart suit as dividers within our $52-$card deck. These $13$ cards divide our deck into $14$ regions.","Similar to the First Ace problem, we can view each of the $13$ cards with heart suit as dividers within our $52-$card deck. These $13$ cards divide our deck into $14$ regions. In expectation, by symmetry, each of these regions should have an equal amount of cards in them. There are $39$ cards that are not hearts, so we would expect $\dfrac{39}{14}$ cards on average for each region. Then, to get the expected position of the last heart, note that this is just the total length of the deck, $52$, but remove one of our equally-sized regions from the rightmost/bottom part of the deck. This implies our expected position is $52 - \dfrac{39}{14} = \dfrac{689}{14}$.","[""689/14""]",True,False
COpOjzgFj833A8uQ6b8a,Statistical Test Review II,statistical-test-review-ii,https://www.quantguide.io/questions/statistical-test-review-ii,statistics,easy,,,Wackerly 10.6b,published,8562032,1,1,2023-10-11 21:44:50 America/New_York,Gabe,False,True,"We want to test whether or not a coin is balanced based on the number of heads, $X$, that appear after $36$ tosses of the coin. Let's say we use the rejection region $|x - 18| \geq 4$. If $p = 0.7$, what is the value of $\beta$ to the nearest ten thousandth?","Recall, by definition, that $\beta$ is the probability that the test statistic, $X$, is not within the rejection region when $H_0$ is rejected","Let us define
\[\begin{aligned}
    H_0 &: p = 0.5 \\
    H_a &: p \neq 0.5
\end{aligned}\]
Our rejection region is $|x - 18| \geq 4$. Recall, by definition, that $\beta$ is the probability that the test statistic, $X$, is not within the rejection region when $H_0$ is rejected, or in this case, $p = 0.7$. Let $Y \sim \text{Binom}(0.7)$. Then, 
\[\begin{aligned}
    \beta &= \mathbb{P}(Y \leq 21) - \mathbb{P}(Y \leq 14) \\
    &\approx 0.0916
\end{aligned}\]","[""0.0915"", ""0.0916""]",False,False
0DrVKJjf5KHYI7JrMZ4b,Call Vega,call-vega,https://www.quantguide.io/questions/call-vega,finance,easy,,Finance,,published,8567877,1,2,2023-10-17 12:55:06 America/New_York,Gabe,False,True,"The underlying is currently at price $S_0 = 42$. You sell a call at strike $K = 36$. What will happen to vega if the price of the underlying decreases? Answer $-1$ if vega decreases, $0$ if vega stays the same, and $1$ if it increases.

",Where is vega maximized? ,"Vega is maximized when it is at-the-money, so vega will increase in absolute value when $S$ gets closer to $K$. Here, we sell a call, so we are negative vega initially. If the absolute value of vega gets larger, our vega is also decreasing. ","[""-1""]",False,False
Tt1jmhIduNPZDIPAfknI,Forming a Triangle,forming-a-triangle,https://www.quantguide.io/questions/forming-a-triangle,probability,hard,WorldQuant | JP Morgan | Morgan Stanley | Jane Street | Goldman Sachs | Citadel | Chicago Trading Company | Akuna | DE Shaw,Continuous Random Variables,,published,8579710,3,11,2023-11-7 13:05:02 America/New_York,Gabe,False,True,"A stick of unit length is randomly broken into three pieces. Assuming each break follows a uniform distribution along the stick, what is the probability that the three segments can form a triangle?","Try to graph the sample space in 2D space. Let $x \in [0,1]$ be the first break and $y \in [0,1]$ be the second break. What points in space do and do not work? How can you represent this algebraically?","Let $x$ be the first break and $y$ be the second break such that $x<y$. Thus, the lengths of the three segments are $x$, $y-x$, and $1-y$. As you recall from geometry, in order for three side lengths to form a triangle, each side length must be less than the sum of the other two side lengths. We can rewrite this as: 

$$x < (y-x) + (1-y) \Rightarrow x < \frac{1}{2}$$
$$y-x < x + (1-y) \Rightarrow y < x + \frac{1}{2}$$
$$1-y < x + (y-x) \Rightarrow y > \frac{1}{2}$$

These constraints (including $x<y$) cover $\frac{1}{8}$ of the sample space of $x,y \in [0, 1]$, which can be seen visually. Note that the $x<y$ constraint only accounts for half of the possibilities since $x$ is equally likely to be greater than or less than $y$. The final answer is $2 \times \frac{1}{8} = \frac{1}{4}$.","[""1/4""]",False,False
90Ahz27AIyTdiZmEXSVj,Rabbit Hop IV,rabbit-hop-iv,https://www.quantguide.io/questions/rabbit-hop-iv,probability,medium,Five Rings | DRW | Goldman Sachs,Combinatorics,5r r2,published,8588266,3,3,2023-11-7 12:44:11 America/New_York,Gabe,False,True,"A rabbit starts at the floor in front of a staircase of $10$ stairs. The rabbit can hop up any amount of steps strictly larger than $1$ at each movement. In particular, this means that the rabbit can't go up a one stair staircase. How many distinct paths are there from the floor to the top of the staircase (i.e. to the top of the $10$th stair)?",Let $h_n$ be the number of distinct paths to the top of a $n$ stair staircase. Condition on the size of the first jump.,"Let $h_n$ be the number of distinct paths to the top of a $n$ stair staircase. We can condition on the size of the first jump. The size of the first jump can be anywhere from $2$ to $n$, inclusive. If the rabbit hops $k$ stairs on the first step, it must make a unique path through the other $n-k$ stairs. Hence, you could view the problem now as stair $k$ being the floor and the top stair being $n-k$. This means that $$h_n = h_{n-2} + h_{n-3} + h_{n-4} + \dots + h_{1} + h_0$$ However, let's look at the tail term $h_{n-3} + h_{n-4} + \dots + h_1 + h_0$. This is equivalent to the problem where we start on stair $1$ (instead of the ground) and need to jump up strictly more than one stair at each jump. This is because stair $3$ would now be the first available stair to jump on, and the rabbit can jump to any other stair at least $3$. Thus, the tail term there is just $h_{n-1}$, as starting on stair $1$, the rabbit needs a path through the other $n-1$ stairs to the top. Our recurrence relation is now $$h_n = h_{n-1} + h_{n-2}$$ Our initial conditions are that $h_1 = 0$ and $h_2 = 1$, which can just be counted directly. We note now that this is just the Fibonacci sequence shifted by $1$ index up, as $F_0 = 0$ and $F_1 = 1$, so we can conclude that $h_n = F_{n-1}$. In particular, this means that $h_{10} = F_9 = 34$.","[""34""]",True,False
cQ6JEBKuOtpzon6PpsTt,2D Paths III,2d-paths-iii,https://www.quantguide.io/questions/2d-paths-iii,probability,medium,,Combinatorics,Original,published,8613656,2,1,2023-11-5 10:07:37 America/New_York,Gabe,False,True,"You are playing a 2D game where your character is trapped in a $6 \times 6$ grid. Your character starts at $(0,0)$ and can only move up and right. There are two power-ups located at $(2,3)$ and $(4,6)$. How many possible paths can your character take to get to $(6,6)$ such that it can collect at least one power-up?","Let $P_1$ and $P_2$ be the events that your character passes through the power-ups at $(2,3)$ and $(4,6)$, respectively. You want $|P_1 \cup P_2|$. Use Inclusion-Exclusion since these are not disjoint events.","Let $P_1$ and $P_2$ be the events that your character passes through the power-ups at $(2,3)$ and $(4,6)$, respectively. We want $|P_1 \cup P_2|$, the event that at least one of the power-ups is passed through. We use Inclusion-Exclusion here since these are not disjoint events. This means $|P_1 \cup P_2| = |P_1| + |P_2| - |P_1 \cap P_2|$. 

$$$$

$|P_1|$ is the number of paths that pass through $(2,3)$ going to $(6,6)$. From 2D Paths II, we know this number is $350$. $|P_2|$ is the number of paths passing through $(4,6)$ that go to $(6,6)$. The number of paths from $(0,0)$ to $(4,6)$ is $\displaystyle \binom{10}{4} = 210$, as you have to choose the location of the $4$ right movements among the first $10$ and the rest will be upwards movements. After reaching $(4,6)$, there is only one valid path to $(6,6)$, which is two rightward movements. Thus, $|P_2| = 210$. Lastly, $|P_1 \cap P_2|$ is the number of paths passing through both $(2,3)$ and $(4,6)$ ending at $(6,6)$. The number of paths from $(0,0)$ to $(2,3)$ is $\displaystyle \binom{5}{2} = 10$. Next, from $(2,3)$, the number of paths to $(4,6)$ is also $\displaystyle \binom{5}{2} = 10$. Then, from $(4,6)$, there is only one path to $(6,6)$, so $|P_1 \cap P_2| = 10 \cdot 10 \cdot 1 = 100$. 

$$$$

Putting all of it together, $|P_1 \cup P_2| = 350 + 210 - 100 = 460$.","[""460""]",False,False
6lEniR1W7CvDjKmiI3th,Horse Results,horse-results,https://www.quantguide.io/questions/horse-results,probability,easy,Old Mission,Events,OMC OA,published,8619366,1,,2023-8-25 23:44:04 America/New_York,Gabe,False,True,$$6$ equally-skilled swimmers labeled $1-6$ are racing. Find the probability that swimmer $2$ ends up in $2$nd place and swimmer $5$ is in the top $3$ somewhere.,"Since each swimmer is equally-skilled, by the exchangeability of the swimmers, each one ends up in each of the $6$ spots with probability $\dfrac{1}{6}$. ","As we know each swimmer is equally-skilled, by the exchangeability of the swimmers, each one ends up in each of the $6$ places with probability $\dfrac{1}{6}$. Swimmer $2$ ends up in $2$nd place with probability $\dfrac{1}{6}$. Then, given that, there are $2$ spots left in the top $3$ for swimmer $5$ to go into. As one is taken by swimmer $2$, the probability swimmer $5$ is in the top $3$ is $\dfrac{2}{5}$. Therefore, our answer is $\dfrac{1}{6} \cdot \dfrac{2}{5} = \dfrac{1}{15}$.","[""1/15""]",True,False
T4if1SFXJW8y7d96iPVF,Poisson Process Covariance,poisson-process-covariance,https://www.quantguide.io/questions/poisson-process-covariance,probability,easy,,Expected Value,common question,published,8620743,2,,,,,True,"Let $N(t)$ be a Poisson Process with rate $5$. Compute $\text{Cov}(N(5),N(15))$.",Use the independent increments property and write $N(15) = (N(15) - N(5)) + N(5)$.,"By the definition of covariance, $\text{Cov}(N(5),N(15)) = \mathbb{E}[N(5)N(15)] - \mathbb{E}[N(5)]\mathbb{E}[N(15)]$. We know that $N(t) \sim \text{Poisson}(\lambda t)$, so $\mathbb{E}[N(5)] = 25$ and $\mathbb{E}[N(15)] = 75$. Then, the trick for the first term is to use independent increments, so we write $N(15) = (N(15) - N(5)) + N(5)$, meaning $$\mathbb{E}[N(5)N(15)] = \mathbb{E}[N(5)(N(5) + (N(15) - N(5))] = \mathbb{E}[(N(5))^2] + \mathbb{E}[N(5)(N(15) - N(5))]$$ The first term can be written as $\text{Var}(N(5)) + (\mathbb{E}[N(5)])^2 = 25 + 25^2 = 650$. The second term can be written as $\mathbb{E}[N(5)]\mathbb{E}[N(15) - N(5)] = 25 \cdot (75 - 25)  = 1250$ by independent increments. Therefore, our answer is $650 + 1250 - 1875 = 25$.","[""25""]",False,False
VCdxTUReW1qx8Hdd3qPR,Odd Coin Flips,odd-coin-flips,https://www.quantguide.io/questions/odd-coin-flips,probability,medium,Jane Street | Akuna | SIG | WorldQuant | Chicago Trading Company,Conditional Probability | Discrete Random Variables,,published,8624773,2,1,2023-10-1 12:12:53 America/New_York,Gabe,False,True,You flip $100$ fair coins simultaneously. What is the probability that you observe an odd number of heads?,Look closely at the last coin flipped.,"Imagine flipping 99 coins first. The last coin always decides whether we observe an odd or even number of heads. Thus, the probability of observing an odd number of heads is $\frac{1}{2}$.","[""1/2""]",False,False
KktHYIsr4kO4E4N6LpAW,Points on a Circle II,points-on-a-circle-ii,https://www.quantguide.io/questions/points-on-a-circle-ii,probability,medium,Citadel | SIG | Aquatic Capital | Squarepoint Capital | Jane Street | Akuna | DE Shaw,Events,,published,8625141,2,4,2023-11-7 13:04:44 America/New_York,Gabe,False,True,"$$n$ points are selected randomly at uniform around a circle. What is the probability that all $n$ points are on the same semicircle for $n = 100$? The answer is in the form $$\dfrac{a}{b^c}$$ for integers $a,b,c > 0$ with $b$ minimal. Find $a + b + c$.","Suppose we already have the $n$ points selected on the circle. Choose one of those points, let's call it $A$. We draw a line through $A$ and $O$, the center of the circle; this diameter forms two semicircles. To prevent overcounting, only consider the semicircle that start from $A$ in the counterclockwise direction.","Suppose we already have the $n$ points selected on the circle. Choose one of those points, let's call it $A$. We draw a line through $A$ and $O$, the center of the circle; this diameter forms two semicircles. To prevent overcounting, we will only consider the semicircle that start from $A$ in the counterclockwise direction. Then, each of the $n-1$ remaining points has a $\frac{1}{2}$ chance of being within that semicircle. Repeating this for all $n$ points, we find that the solution is simply $\frac{n}{2^{n-1}}$. Plugging in $n = 100$, we find our answer to be $\frac{100}{2^{99}}$. Therefore, the answer to our question is $100 + 2 + 99 = 201$.","[""201""]",True,False
P486jDUcvO9hRGDcaSdF,Expected Increase,expected-increase,https://www.quantguide.io/questions/expected-increase,probability,medium,,Expected Value,,published,8632090,0,,,,,True,"Let $X_1,X_2,\dots$ be a sequence of IID random variables with some continuous PDF $f(x)$. Let $N$ be the time at which the sequence stops decreasing i.e. the first value $n$ such that $X_1 \geq X_2 \geq \dots \geq X_{n-1}$ but $X_{n-1} < X_{n}$. Find $\ln(\mathbb{E}[N])$.",Recall for non-negative integer-valued random variables $X$ that $\mathbb{E}[X] = \displaystyle \sum_{k=1}^{\infty} \mathbb{P}[X \geq k]$.,"Recall for non-negative integer-valued random variables $X$ that $\mathbb{E}[X] = \displaystyle \sum_{k=1}^{\infty} \mathbb{P}[X \geq k]$. We should apply this to $N$. Therefore, $\mathbb{E}[N] = \displaystyle \sum_{k=1}^{\infty} \mathbb{P}[N \geq k]$. All that remains is to find $\mathbb{P}[N \geq k]$. The event $\{N \geq k\}$ means that $X_1 \geq X_2 \geq \dots \geq X_{k-1}$, which occurs with probability $\dfrac{1}{(k-1)!}$ since each of the $X_i$ random variables are IID and have continuous distributions. Therefore, $\mathbb{E}[N] = \displaystyle \sum_{k=1}^{\infty} \dfrac{1}{(k-1)!} = e$ by shifting the index back $1$ and noting that this is the Taylor Expansion for $e^x$ evaluated at $x = 1$. We know $\ln(e) = 1$, so our answer is $1$.","[""1""]",False,False
xbP4rKEwTJWAxsfyNaqb,Car Bidding I,car-bidding-i,https://www.quantguide.io/questions/car-bidding-i,statistics,easy,,Discrete Random Variables | Continuous Random Variables | Expected Value,,published,8641864,2,,2023-8-26 13:16:02 America/New_York,Gabe,False,True,Fred is selling his old car. He will sell it to the first bidder that places a bid of at least $\$9000$. He receives bids for the car that are all independent and identically distributed exponential random variables with mean $\$5000$. Find the expected number of bids that Fred receives before selling his car. This is inclusive of the bid that he receives that makes him sell the car. The answer is in the form $e^a$ for a rational number $a$. Find $a$.,What is the distribution of the number of bids Fred receives before selling his car? What is the probability that a bid exceeds $\$9000$?,"Let $B$ be the distribution of the bid prices. We first want to obtain $\mathbb{P}[B > 9000]$, as this will give us the success probability for the event we want to observe for the first time. We have that $B \sim \text{Exp}\left(\dfrac{1}{5000}\right)$, as $B$ has mean $5000$. Therefore, using the CDF of $B$, $$\mathbb{P}[B > 9000] = 1 - \mathbb{P}[B \leq 9000] = 1 - \left(1 - e^{-\frac{9}{5}}\right) = e^{-\frac{9}{5}}$$ Therefore, if $N$ gives the number bids needed to have the first bid accepted, $N \sim \text{Geom}(e^{-\frac{9}{5}})$. By properties of geometric distributions, $\mathbb{E}[N] = e^{\frac{9}{5}}$.","[""9/5""]",False,False
8fCYpsur7sDrUHzWe1Q7,Python or R,python-or-r,https://www.quantguide.io/questions/python-or-r,statistics,medium,,,,published,8676464,2,1,2023-9-23 13:16:15 America/New_York,Gabe,False,True,"Two sets of developers learn to code in Python or R, 50 to each language. At the end of the instructional period, a coding performance test yielded the results $\bar{x_1}=74, \bar{x_2}=71, s_1=9, s_2=10$. What is the attained significance level (to $4$ significant figures) of a test to conclude whether or not there is a difference in performance between the developers using the two languages? Assume simple random sampling, variance homogeneity, and that performance is approximately normally distributed.","Two sets of developers learn to code in Python or R, 50 to each language. At the end of the instructional period, a coding performance test yielded the results $\bar{x_1}=74, \bar{x_1}=71, s_1=9, s_2=10$. What is the attained significance level of a test to conclude whether or not there is a difference in performance between the developers using the two languages? Assume simple random sampling, variance homogeneity, and that performance is approximately normally distributed.","We are running a statistical test with the null hypothesis $H_0: \mu_1 = \mu_2$ against the alternative hypothesis $H_a: \mu_1 \neq \mu_2$. The z statistic is:

$$z = \frac{\bar{x_1} - \bar{x_2}}{\sqrt{\frac{{s_1}^2}{n_1} + \frac{{s_2}^2}{n_2}}} = \frac{74 - 71}{\sqrt{\frac{{9}^2}{50} + \frac{{10}^2}{50}}} \approx 1.577$$

Because this is a two-tailed test, the attained significance level is double the significance level of a one-side test, or:

$$2 \times P(z \geq 1.577) = 2 \times 0.0571 = 0.1142$$","["".1142""]",False,False
X0ItcEHJdw9hSB2nmapa,Win by N,win-by-2,https://www.quantguide.io/questions/win-by-2,brainteasers,easy,SIG,Events,Kaushik - SIG Flashcards,published,8680691,1,4,2023-9-9 21:11:49 America/New_York,Gabe,False,True,"Person A has a $60\%$ chance to win a round of a game against Person B. To win the entire game, one of the players must win $N$ more rounds than the other person and they keep playing till someone wins. What is the probability Person A wins the entire game as $N$ approaches infinity?",Consider this thought experiment. Would you rather play a 1v1 basketball game against LeBron to $3$ points or to $21$ points? What are your chances of winning when you play to a very large $N$?,"Lets start out with the case where $N=1$. The probability of Person A winning is $\frac{0.6}{0.6+0.4}=0.6$. Lets see what happens when $N=2$. The probability that Person A wins two games in a row is $0.6\cdot0.6=0.36$. The probability that Person B wins two games in a row is $0.4\cdot0.4=0.16$. This problem becomes a random walk where there is a $0.36$ chance of going $+1$ and $0.16$ chance of going $-1$. The other $0.48$ chance our walk doesn't increase or decrease. We end the walk when we get to $+2$ or $-2$. The probability Person A wins two games in a row before Person B is $$\frac{0.36}{0.36+0.16}=\frac{9}{13}$$


As we keep increasing $N$, we see the general case becomes $$\frac{0.6^N}{0.6^N+0.4^N}= \dfrac{1}{1 + \left(\frac{2}{3}\right)^N}$$ As $N$ tends to infinity, the probability Person A wins approaches $1$. Thus the answer is $1$.","[""1""]",False,False
FMPdZXvl7Dfmaz9sPS13,2 Coin More,2-coin-more,https://www.quantguide.io/questions/2-coin-more,probability,medium,,Conditional Probability | Continuous Random Variables,,published,8693969,2,3,2023-9-8 18:22:26 America/New_York,Gabe,False,True,Tim has $20$ fair coins and Jeff has $22$ fair coins. They both flip their coins. What is the probability that Jeff has more heads than Tim? Round to the nearest thousandth. ,"Let's consider the first $N=20$ coins. There are 3 possible events: Jeff has more heads, Jeff has equal heads, or Jeff has less heads. For Jeff to win in the next $2$ coins, we need the following to occur. If Jeff has more heads in the first $N$ coins, then Jeff will win with probability $1$. If Jeff has equal heads, then Jeff needs to get at least 1 head in the next $2$ coins.","Let's consider the first $N=20$ coins. There are 3 possible events: Jeff has more heads, Jeff has equal heads, or Jeff has less heads. For Jeff to win in the next $2$ coins, we need the following to occur. If Jeff has more heads in the first $N$ coins, then Jeff will win with probability $1$. If Jeff has equal heads, then Jeff needs to get at least 1 head in the next $2$ coins. This occurs with probability $3/4$. Finally, if Jeff has less heads, he can only win if he is $\textit{exactly}$ 1 head behind. In this case, he needs to obtain $2$ heads. This leaves us with the following probability:
$$\mathbb{P}[\text{Jeff wins}] = \mathbb{P}[\text{Jeff wins in 20 flips}] + \frac{3}{4}\mathbb{P}[\text{Jeff has equal heads}] + \frac{1}{4}\mathbb{P}[\text{Jeff has 1 less head}]$$

We can now move on to calculate each probability in the first $20$ coins. From symmetry, we can see that $\mathbb{P}[\text{Jeff has more heads}] = \mathbb{P}[\text{Jeff has less heads}]$ since there is no distinction between heads and tails. So, we have $\mathbb{P}[\text{Jeff has more heads}] = \frac{1}{2}(1 - \mathbb{P}[\text{Jeff has equal heads}])$. We then can calculate the probabilities through some combinatorics:
$$\begin{align*}
\mathbb{P}[\text{Jeff has equal heads}] &= \sum_{i=0}^{20} {20 \choose i}^2 (0.5)^{40} = .5^{40} {40 \choose 20} \approx 0.125\\ 
\mathbb{P}[\text{Jeff has more heads}] &= \frac{1}{2}\left(1 - .5^{40}{40 \choose 20}\right) \approx 0.437 \\ 
\mathbb{P}[\text{Jeff has 1 less head}] &= \sum_{i=1}^{20} {20 \choose i}{20 \choose i-1}(0.5)^{40} \approx 0.119
\end{align*} $$
Plugging the values in, we obtain $\mathbb{P}[\text{Jeff wins}] \approx 0.561$","[""0.561"", ""0.560"", ""0.562""]",False,False
P3RLFynWxmmPrAlhmRVZ,Compound Interest II,compound-interest-ii,https://www.quantguide.io/questions/compound-interest-ii,brainteasers,easy,Five Rings,,5r,published,8696732,1,1,2023-9-25 20:24:11 America/New_York,Gabe,False,True,"You start with $\$100$ in your bank account today. You invest in a stock that yields $1\%$ interest that is compounded daily. To the nearest dollar, how much will you have in your bank account after $15$ days?",Use the Taylor approximation $e^x \approx 1+x$,"Using the Taylor approximation $e^x \approx 1+x$, we can see that $100(1.01)^{15} \approx 100(1 + 0.15) = 115$. However, we must adjust up a little bit for the interest that accrues over the $15$ days i.e. it is not exactly $\$1$ per day. Therefore, a natural guess is $\$116$, which is correct. One can see it will not go to $\$117$ by the fact that the absolute maximum that could be attained is $1.15 \cdot 15 = 17.25$, which is if you constantly receive $1.15$ interest a day. However, this is a large overestimate, so $116$ is a better guess.","[""116""]",True,False
PZMOWid9evFJBS2b21d3,Conditional Expectation II,conditional-expectation-ii,https://www.quantguide.io/questions/conditional-expectation-ii,statistics,easy,,Conditional Expectation,,published,8705208,1,,2023-8-25 16:45:34 America/New_York,Gabe,False,True,"Suppose $X \sim \text{Pois}(\lambda)$, where $\lambda \sim \text{Exp}(1)$. Compute $\mathbb{E}[X]$.",Note that $\text{Var}[X] = \mathbb{E}[X^2] - (\mathbb{E}[X])^2$. Begin by finding $\mathbb{E}[X]$ using the Law of Total Expectation. ,"Let's compute $\mathbb{E}[X]$ using the law of total expectation.
\[\begin{aligned}
\mathbb{E}[X] &= \mathbb{E}[\mathbb{E}[X|\lambda]]
\end{aligned}\]
If the value of $\lambda$ is known, then $X$ follows a set Poisson distribution, meaning we can describe its expectation. 
\[\begin{aligned}
\mathbb{E}[X|\lambda] &= \lambda
\end{aligned}\]
Recall
\[\begin{aligned}
f_{\lambda}(t) &= 
\begin{cases}
    e^{-t} & \text{ if } t \geq 0 \\
    0 & \text{ otherwise }
\end{cases}
\end{aligned}\]
So, it follows from the law of total expectation,
\[\begin{aligned}
\mathbb{E}[X] &= \mathbb{E}[\mathbb{E}[X|\lambda]] \\
&= \int_0^\infty f_\lambda(t) \mathbb{E}[X|t] \, dt  \\
&= \int_0^\infty te^{-t} \,dt \\
&= \left[ -\lambda e^{-\lambda} - e^{-\lambda} \right]_0^\infty \\
&= 1
\end{aligned}\]","[""1""]",True,False
hyESWbF6mnIXt3iz4Obk,Annie's Coin,annies-coin,https://www.quantguide.io/questions/annies-coin,probability,easy,Flow Traders,Events,AMC,published,8710340,1,1,2023-8-26 14:31:48 America/New_York,Gabe,False,True,Annie's coin lands on heads with probability $\frac{1}{3}$. Brittany's coin lands on heads with probability $\frac{2}{5}$. Annie and Brittany take turns tossing coins; Annie goes first. The first person to get a heads wins. What is the probability that Annie wins?,"Annie has a $\frac{1}{3}$ chance of winning on her first turn. If she doesn't win on her first turn, then she has a $\frac{3}{5}$ chance to survive Brittany's turn and flip again.","Annie has a $\frac{1}{3}$ chance of winning on her first turn. If she doesn't win on her first turn, then she has a $\frac{3}{5}$ chance to survive Brittany's turn and flip again. Hence,
\[
\begin{aligned}
    p &= \frac{1}{3} + \frac{2}{3} \cdot \frac{3}{5} \cdot p \\
    p &= \frac{5}{9}
\end{aligned}
\]","[""5/9""]",True,False
ijR42Gc2eN2s2lSp9cus,Same Month,same-month,https://www.quantguide.io/questions/same-month,brainteasers,easy,Jane Street | Belvedere Trading,Combinatorics,JS glassdoor,published,8721968,1,,2023-8-25 17:30:03 America/New_York,Gabe,False,True,What is the minimum amount of people needed in a group to guarantee at least two of them have a birthday in the same month?,There are $12$ months in a year.,"Given that there are $12$ months, if we have $13$ people, by the Pigeonhole Principle, two must share a birthday in the same month.","[""13""]",True,False
49vHyPvSTUOkVqNnKfVk,Spaced Darts,spaced-darts,https://www.quantguide.io/questions/spaced-darts,probability,hard,,Continuous Random Variables,,published,8744350,0,,,,,True,"Nicole is throwing two darts at a dartboard of radius $R$. Let $R_1$ be the distance from the center to where Nicole’s first dart lands. It is known that the distance from the center of the dartboard that the first dart lands is uniformly distributed. Once Nicole throws her first dart, it is known that she always throws her second dart a further distance away from the center than the first dart, and its location is uniformly distribution throughout the region that is further distance away than the first dart. Find the probability that her second dart is at least $\dfrac{R}{2}$ distance away from the center. The answer is in the form $\dfrac{a + \ln(b)}{c}$, where the fraction is fully reduced. Find $a + b + c$.",Condition on the radius of the first throw and use the continuous Law of Total Probability to calculate this.,"Let $R_1$ and $R_2$ be the radii of the two throws Nicole has. We want $\mathbb{P}\left[R_2 > \dfrac{R}{2}\right]$. We condition on the radius of the first throw, $R_1$. We have that $R_1 \sim \text{Unif}(0,R)$ from the question. Thus, we have that $\mathbb{P}\left[R_2 > \dfrac{R}{2}\right] = \displaystyle \int_0^R \mathbb{P}\left[R_2 > \dfrac{R}{2} \Big| R_1 = r\right]f_{R_1}(r)dr$. We already know the PDF of $R_1$, so no more work is needed there. For the first probability, we need to split into two cases. The first is if $R_1 > \dfrac{R}{2}$. Since from the question we know that Nicole throws her dart further away from the first one, the probability is $1$ in this case, as the first dart is already at least $\dfrac{R}{2}$ away from the center. The second case is when $0 < R_1 < \dfrac{R}{2}$. In this case, the second dart lands uniformly throughout the region further away than the first dart. Thus, if $R_1 = r < \dfrac{R}{2}$. The probability it lies in the annulus larger than $\dfrac{R}{2}$ in distance is given by taking the ratios of areas. We have that the area of the region larger than $\dfrac{R}{2}$ in distance is given by $\pi\left(R^2 - \dfrac{R^2}{4}\right) = \dfrac{3\pi R^2}{4}$. The total area of the region is $\pi(R^2 - r^2)$. Thus, the conditional probability for this case is $\dfrac{\dfrac{3}{4}R^2}{R^2 - r^2} = \dfrac{3}{4} \cdot \dfrac{1}{1 - \left(\dfrac{r}{R}\right)^2}$. We now split up the probability. We have that it is $\displaystyle \int_0^{\frac{R}{2}} \mathbb{P}\left[R_2 > \dfrac{R}{2} \Big| R_1 = r\right]f_{R_1}(r)dr + \int_{\frac{R}{2}}^R \mathbb{P}\left[R_2 > \dfrac{R}{2} \Big| R_1 = r\right]f_{R_1}(r)dr = \displaystyle \int_0^{\frac{R}{2}} \dfrac{3}{4} \cdot \dfrac{1}{1 - \left(\dfrac{r}{R}\right)^2} \cdot \dfrac{1}{R}dr + \displaystyle \int_{\frac{R}{2}}^R \dfrac{1}{R}dr = \dfrac{1}{2} + \dfrac{3}{4R} \displaystyle \int_0^{\frac{R}{2}} \dfrac{1}{1-\left(\dfrac{r}{R}\right)^2}dr$. You can evaluate this last integral here using methods from Calc II (Trig sub) to get that the final answer is $\dfrac{4 + 3\ln(3)}{8} = \dfrac{4 + \ln(27)}{8}$ by properties of logarithms. Therefore, $4 + 27 + 8 = 39$.","[""39""]",True,False
b2KlBoxkGfAVM1VsaaUz,Highest Drawn Card,highest-drawn-card,https://www.quantguide.io/questions/highest-drawn-card,probability,medium,,Combinatorics | Expected Value | Games,https://math.stackexchange.com/questions/4024593/expected-value-of-highest-card-in-4-card-draw-from-standard-deck?rq=1,published,8745820,3,2,2023-11-9 11:07:37 America/New_York,Gabe,False,True,"Imagine you are playing a game in which you draw four cards from a standard shuffled $52$ card deck. What is the expected value of the highest card. Round your answer to the nearest hundredth.
$$$$
Note: Aces have a value of $1$, Jacks a value of $11$, Queens a value of $12$, and Kings a Value of $13$.","First, figure out the formula to determine the probability that any certain value will be the max value.","The first thing we want to do is calculate the probability that our max card is less than or equal to any certain value, in this case, we will denote it as \(k\). The next step and final step is to calculate the expected value of our max card. We do this by calculating all the probabilities that a certain value is our max $(1-13)$, multiplying that probability by it's respective value, and the summing all these expectations up.

$$
\mathbb{P}[\max \leq k] = \dfrac{\binom{4k}{4}}{\binom{52}{4}} = \frac{4k(4k-1)(4k-2)(4k-3)}{52(51)(50)(49)}
$$

$$
\mathbb{E}[\max] = \sum_{k=1}^{13} k \mathbb{P}[\max = k] = P[\max \leq 1] + \sum_{k=2}^{13} k(\mathbb{P}[\max \leq k] - \mathbb{P}[\max \leq k-1]) = \frac{32577}{2975} \approx 10.95
$$



","[""10.95""]",False,False
